scope,record_index,system,component,material_family,path_status,logical_path,mappable_path,present_roles,mappable_roles,missing_roles,unpositioned_roles,gap_action_classes,gap_count,primary_t4,primary_t3,primary_t2,primary_t1,all_t4_count,all_t3_count,all_t2_count,all_t1_count,all_switchability_note
primary,131,Coussin têtière,tissu,textile_leather,valid_but_upstream_not_switchable,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,132,Ens. Coussin assise,tissu,textile_leather,valid_but_upstream_not_switchable,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,133,Ens.coussin dossier version têtière,tissu,textile_leather,valid_but_upstream_not_switchable,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,134,Ens. Coussin dossier,tissu,textile_leather,valid_but_upstream_not_switchable,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,135,Ens. Tablette cocktail,tissu,textile_leather,valid_but_upstream_not_switchable,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,136,Ens. Têtière,tissu,textile_leather,valid_but_upstream_not_switchable,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,137,Padding (rembourrage),ULTRA LEATHER SMOKE,textile_leather,complete_direct,T4=BASF > T3=Ultrafabrics > T2=MGR Foamtex Ltd > T1=Celso SAS > OEM=Safran Seats / Safran internal group,T4=BASF > T3=Ultrafabrics > T2=MGR Foamtex Ltd > T1=Celso SAS > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],Ultrafabrics [baseline_primary],MGR Foamtex Ltd [baseline_primary],Celso SAS [baseline_primary],1,1,2,2,T2 alternates=1; T1 alternates=1; validate qualification/capacity/share before stress-test activation
primary,138,Ens. Structure fixe,inox,steel,valid_with_internalized_process_bridge,T4=Saarstahl > T3=Aubert & Duval > T2=MISSING > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=MISSING/UNMAPPED > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T1;OEM,T4;T3;T1;OEM,T2,,accepted_internalized_process,1,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],,Senior Aerospace Thailand [baseline_primary],5,4,0,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,139,Ens. Structure fixe,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,140,Coussin têtière,velcro,textile_leather,blocked_or_manual_review_required,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,hard_gap_manual_review,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,141,Ens.coussin dossier version têtière,velcro,textile_leather,blocked_or_manual_review_required,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,hard_gap_manual_review,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,142,Ens. Coussin dossier,velcro,textile_leather,blocked_or_manual_review_required,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,hard_gap_manual_review,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,143,Manchette équipée,velcro,textile_leather,blocked_or_manual_review_required,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,hard_gap_manual_review,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,144,Coussin ottoman,velours,textile_leather,valid_but_upstream_not_switchable,T4=MISSING > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],0,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,145,Coussin têtière,velours,textile_leather,valid_but_upstream_not_switchable,T4=MISSING > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],0,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,146,Ens. Coussin assise,velours,textile_leather,valid_but_upstream_not_switchable,T4=MISSING > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],0,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,147,Ens.coussin dossier version têtière,velours,textile_leather,valid_but_upstream_not_switchable,T4=MISSING > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],0,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,148,Ens. Coussin dossier,velours,textile_leather,valid_but_upstream_not_switchable,T4=MISSING > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],0,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,149,Ens. Structure porte,velcro,textile_leather,blocked_or_manual_review_required,"T4=MISSING > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=MISSING/UNMAPPED > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,hard_gap_manual_review,1,,"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],0,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,150,Habillage sous fauteuil,velours,textile_leather,valid_but_upstream_not_switchable,T4=MISSING > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T3;T2;T1;OEM,T3;T2;T1;OEM,T4,,accepted_upstream_family_unknown,1,,SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],0,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,151,Ens. Structure porte,Z10CNT18,steel,complete_direct,T4=China Baowu / Baosteel > T3=Krupp > T2=SGL Carbon > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4=China Baowu / Baosteel > T3=Krupp > T2=SGL Carbon > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,China Baowu / Baosteel [baseline_primary],Krupp [baseline_primary],SGL Carbon [baseline_primary],MGA Villeneuve St Lot [baseline_primary],2,5,2,4,T4 alternates=1; T3 alternates=4; T2 alternates=1; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,152,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,general,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=MGR Foamtex Ltd > T1=ACH > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=MGR Foamtex Ltd > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary_inferred_after_review]",MGR Foamtex Ltd [baseline_primary],ACH [baseline_primary],6,6,4,2,T4 alternates=5; T3 alternates=5; T2 alternates=3; T1 alternates=1; validate qualification/capacity/share before stress-test activation
primary,153,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,requires_bom_or_program_data,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=MISSING > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group,T4;T3;T2;OEM,T4;T3;T2;OEM,T1,,requires_bom_or_part_number,1,Mitsubishi Chemical [baseline_primary],Aurubis [baseline_primary],Krohne [baseline_primary],,4,4,5,0,T4 alternates=3; T3 alternates=3; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,154,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,aluminium,valid_with_internalized_process_bridge,T4=Alcoa > T3=Euralliage Ile de France > T2=MISSING > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Alcoa > T3=Euralliage Ile de France > T2=MISSING/UNMAPPED > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T1;OEM,T4;T3;T1;OEM,T2,,accepted_internalized_process,1,Alcoa [baseline_primary],Euralliage Ile de France [baseline_primary],,SUMPAR [baseline_primary],1,1,0,4,T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,155,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,aluminium,valid_with_internalized_process_bridge,T4=Alcoa > T3=Euralliage Ile de France > T2=MISSING > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Alcoa > T3=Euralliage Ile de France > T2=MISSING/UNMAPPED > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T1;OEM,T4;T3;T1;OEM,T2,,accepted_internalized_process,1,Alcoa [baseline_primary],Euralliage Ile de France [baseline_primary],,SUMPAR [baseline_primary],1,1,0,4,T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,157,Siége,aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],MGR Foamtex Ltd [baseline_primary],COLLINS [baseline_primary],4,3,1,8,T4 alternates=3; T3 alternates=2; T1 alternates=7; validate qualification/capacity/share before stress-test activation
primary,158,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,159,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
primary,160,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,161,Siége,65% aluminium,aluminium,valid_with_internalized_process_bridge,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MISSING > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MISSING/UNMAPPED > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T1;OEM,T4;T3;T1;OEM,T2,,accepted_internalized_process,1,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],,JAMCO Aircraft Interiors - Niigata [baseline_primary],4,3,0,4,T4 alternates=3; T3 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,162,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,7,3,4,T4 alternates=1; T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,163,Siége,11% Moulage plastique,polymer_plastic,requires_bom_or_program_data,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=MISSING > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group,T4;T3;T2;OEM,T4;T3;T2;OEM,T1,,requires_bom_or_part_number,1,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],,2,2,4,0,T4 alternates=1; T3 alternates=1; T2 alternates=3; validate qualification/capacity/share before stress-test activation
primary,164,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],3,6,5,4,T4 alternates=2; T3 alternates=5; T2 alternates=4; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,165,Siége,"16 % Tissu, mousse",textile_leather,blocked_or_manual_review_required,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=MISSING > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group",T4;T3;T2;OEM,T4;T3;T2;OEM,T1,,hard_gap_manual_review,1,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],,3,10,5,0,T4 alternates=2; T3 alternates=9; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,166,siege,titane fibre de carbone,composite_titanium,requires_bom_or_program_data,T4=MISSING > T3=Toray Industries > T2=Toray Industries > T1=MISSING > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=Toray Industries > T2=Toray Industries > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group,T3;T2;OEM,T3;T2;OEM,T4;T1,,accepted_upstream_family_unknown;requires_bom_or_part_number,2,,Toray Industries [baseline_primary],Toray Industries [baseline_primary],,0,1,1,0,single_or_unresolved
primary,167,Accoudoir allée,A2024 - Aluminium,aluminium,complete_direct,T4=Alcoa > T3=AMAG Austria Metall > T2=Combigo > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Alcoa > T3=AMAG Austria Metall > T2=Combigo > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Alcoa [baseline_primary],AMAG Austria Metall [baseline_primary],Combigo [baseline_primary],SUMPAR [baseline_primary],3,5,1,9,T4 alternates=2; T3 alternates=4; T1 alternates=8; validate qualification/capacity/share before stress-test activation
primary,168,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,169,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,170,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,171,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
