site_uid,supplier,roles,country_code,world_region,weather_profile,month_index,allocated_mass_kg,env_event_types,transport_event_types,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,inbound_delay_multiplier,outbound_delay_multiplier,inbound_maritime_risk,outbound_maritime_risk,disruption_index,service_proxy_pct,operational_event_labels,source_link_count
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,100,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:100:storm",,0.9314,1.1303,1.0137,1.0,1.0,0.0,0.0,0.3428,81.29,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,101,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:101:storm",,0.9776,1.0426,1.0045,1.0,1.0,0.0,0.0,0.112,93.35,maintenance_corrective_meteo,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,102,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,103,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,104,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,105,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:105:storm",,0.9041,1.1821,1.0192,1.0,1.0,0.0,0.0,0.4793,75.04,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,106,0.0,hurricane,none,env:hurricane,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:106:hurricane",,0.9938,1.0126,1.0016,1.0,1.0,0.0,0.0,0.0194,97.99,maintenance_corrective_meteo,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,107,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:107:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:107:storm",,0.8531,1.2791,1.0294,1.0,1.0,0.0,0.0,0.7345,64.79,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,108,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:108:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:108:storm",,0.9024,1.1854,1.0195,1.0,1.0,0.0,0.0,0.4878,74.67,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,109,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,110,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:110:storm",,0.97,1.057,1.006,1.0,1.0,0.0,0.0,0.1499,91.22,maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,111,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:111:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:111:storm",,0.8141,1.3533,1.0372,1.0,1.0,0.0,0.0,0.9297,58.0,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,112,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:112:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:112:storm",,0.8,1.38,1.0421,1.0,1.0,0.0,0.0,1.0,55.63,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,113,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:113:storm",,0.9776,1.0426,1.0045,1.0,1.0,0.0,0.0,0.112,93.35,maintenance_corrective_meteo,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,114,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,115,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,116,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,117,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,118,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:118:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:118:storm",,0.8245,1.3335,1.0351,1.0,1.0,0.0,0.0,0.8777,59.73,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,119,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:119:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:119:storm",,0.7906,1.4254,1.0524,1.0,1.0,0.0,0.0,1.0,52.7,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,120,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:120:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:120:storm",,0.9259,1.1505,1.0185,1.0,1.0,0.0,0.0,0.2316,79.02,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,121,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,122,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,123,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:123:storm",,0.9377,1.1183,1.0125,1.0,1.0,0.0,0.0,0.3114,82.82,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,124,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:124:storm",,0.9314,1.1303,1.0137,1.0,1.0,0.0,0.0,0.3428,81.29,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,125,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:125:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:125:storm",,0.8,1.38,1.04,1.0,1.0,0.0,0.0,1.0,55.74,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,126,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:126:storm",,0.9419,1.1104,1.0116,1.0,1.0,0.0,0.0,0.2905,83.85,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,127,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,128,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,129,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,130,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:130:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:130:storm",,0.9375,1.1188,1.0135,1.0,1.0,0.0,0.0,0.3127,82.68,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,131,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:131:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:131:storm",,0.8181,1.3456,1.0364,1.0,1.0,0.0,0.0,0.9096,58.66,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,132,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:132:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:132:storm",,0.7431,1.5218,1.0642,1.0,1.0,0.0,0.0,1.0,45.88,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,133,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:133:storm",,0.9631,1.07,1.0074,1.0,1.0,0.0,0.0,0.1843,89.35,maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,134,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:134:storm",,0.97,1.057,1.006,1.0,1.0,0.0,0.0,0.1499,91.22,maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,135,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:135:storm",,0.9382,1.1174,1.0124,1.0,1.0,0.0,0.0,0.3089,82.93,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,136,0.0,storm,none,env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:136:storm",,0.9665,1.0636,1.0067,1.0,1.0,0.0,0.0,0.1675,90.27,maintenance_corrective_meteo|retard_approvisionnement,1
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,137,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,138,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,139,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:139:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:139:storm",,0.8992,1.1915,1.0202,1.0,1.0,0.0,0.0,0.504,73.97,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,140,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,141,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,142,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:142:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:142:storm",,0.8971,1.1955,1.0206,1.0,1.0,0.0,0.0,0.5145,73.53,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,143,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:143:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:143:storm",,0.8038,1.3729,1.0392,1.0,1.0,0.0,0.0,0.9812,56.34,capacite_appoint|capacite_meteo_degradee|maintenance_corrective_meteo|recalage_qualite|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,144,0.0,hurricane|storm,none,env:hurricane|env:storm,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:144:hurricane|toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333:144:storm",,0.902,1.1861,1.0196,1.0,1.0,0.0,0.0,0.4898,74.59,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,2
"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",Toray Industries - carbon fiber upstream source assumption,T4,JP,East Asia,tropical_cyclone,145,0.0,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
