path_id,record_index,role,node_uid,site_uid,supplier_id,site_id,name,location,country_code,lat,lon,supplier_status,is_primary,allocation_share_pct,component_mass_kg,path_mass_kg,source_confidence,site_quality
R147-P001,147,T4,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary_assumed_material_source,True,100.0,0.008,0.008,medium_high,source_backed_or_medium_high
R147-P001,147,T3,"T3:somani@@somani@41.3521,-8.3628","somani@@somani@41.3521,-8.3628",somani,"somani@41.3521,-8.3628",SOMANI,Portugal,PT,41.3520515,-8.3628041,baseline_primary_inferred_after_review,True,100.0,0.008,0.008,,unknown_or_legacy
R147-P001,147,T2,"T2:franklin@@franklin@51.8215,20.5269","franklin@@franklin@51.8215,20.5269",franklin,"franklin@51.8215,20.5269",FRANKLIN,Poland,PL,51.8215327,20.5268712,baseline_primary,True,100.0,0.008,0.008,,unknown_or_legacy
R147-P001,147,T1,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","ets_gattefin@@ets_gattefin@47.1426,2.2372",ets_gattefin,"ets_gattefin@47.1426,2.2372",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary,True,100.0,0.008,0.008,high,source_backed_or_medium_high
R147-P001,147,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.008,0.008,high,source_backed_or_medium_high
R148-P001,148,T4,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary_assumed_material_source,True,100.0,0.022,0.022,medium_high,source_backed_or_medium_high
R148-P001,148,T3,"T3:somani@@somani@41.3521,-8.3628","somani@@somani@41.3521,-8.3628",somani,"somani@41.3521,-8.3628",SOMANI,Portugal,PT,41.3520515,-8.3628041,baseline_primary_inferred_after_review,True,100.0,0.022,0.022,,unknown_or_legacy
R148-P001,148,T2,"T2:franklin@@franklin@51.8215,20.5269","franklin@@franklin@51.8215,20.5269",franklin,"franklin@51.8215,20.5269",FRANKLIN,Poland,PL,51.8215327,20.5268712,baseline_primary,True,100.0,0.022,0.022,,unknown_or_legacy
R148-P001,148,T1,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","ets_gattefin@@ets_gattefin@47.1426,2.2372",ets_gattefin,"ets_gattefin@47.1426,2.2372",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary,True,100.0,0.022,0.022,high,source_backed_or_medium_high
R148-P001,148,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.022,0.022,high,source_backed_or_medium_high
R149-P001,149,T4,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary_assumed_material_source,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R149-P001,149,T3,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",zhejiang_yuxin_textile_co_ltd,"zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","Zhejiang Yuxin Textile Co.,Ltd.",China,CN,30.5278,120.4306,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R149-P001,149,T2,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",dupont_de_nemours,"dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R149-P001,149,T1,"T1:ach@@ach@46.5802,0.3404","ach@@ach@46.5802,0.3404",ach,"ach@46.5802,0.3404",ACH,France,FR,46.5802,0.3404,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R149-P001,149,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R150-P001,150,T4,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",DuPont de Nemours - fiber/polymer source assumption,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary_assumed_material_source,True,100.0,0.007,0.007,medium_high,source_backed_or_medium_high
R150-P001,150,T3,"T3:somani@@somani@41.3521,-8.3628","somani@@somani@41.3521,-8.3628",somani,"somani@41.3521,-8.3628",SOMANI,Portugal,PT,41.3520515,-8.3628041,baseline_primary_inferred_after_review,True,100.0,0.007,0.007,,unknown_or_legacy
R150-P001,150,T2,"T2:franklin@@franklin@51.8215,20.5269","franklin@@franklin@51.8215,20.5269",franklin,"franklin@51.8215,20.5269",FRANKLIN,Poland,PL,51.8215327,20.5268712,baseline_primary,True,100.0,0.007,0.007,,unknown_or_legacy
R150-P001,150,T1,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","ets_gattefin@@ets_gattefin@47.1426,2.2372",ets_gattefin,"ets_gattefin@47.1426,2.2372",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary,True,100.0,0.007,0.007,high,source_backed_or_medium_high
R150-P001,150,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.007,0.007,high,source_backed_or_medium_high
R151-P001,151,T4,"T4:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",china_baowu_baosteel,"china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,"Shanghai / Baoshan, China",CN,31.4114498,121.4557873,baseline_primary,True,100.0,0.0478353,0.0478353,medium,source_backed_or_medium_high
R151-P001,151,T3,"T3:krupp@@krupp@51.335,7.5747","krupp@@krupp@51.335,7.5747",krupp,"krupp@51.335,7.5747",Krupp,Germany,DE,51.3350109,7.5747349,baseline_primary,True,100.0,0.0478353,0.0478353,,unknown_or_legacy
R151-P001,151,T2,"T2:mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation,"mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",MGA Villeneuve St Lot - internal machining/forming process,France,FR,44.3974711,0.7316929,baseline_primary_assumed_internalized_process,True,100.0,0.0478353,0.0478353,medium,unknown_or_legacy
R151-P001,151,T1,"T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",mga_villeneuve_st_lot_tier1,"mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",MGA Villeneuve St Lot,France,FR,44.3974711,0.7316929,baseline_primary_lca_exact_supplier,True,100.0,0.0478353,0.0478353,medium,unknown_or_legacy
R151-P001,151,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0478353,0.0478353,high,source_backed_or_medium_high
R152-P001,152,T4,"T4:basf@@basf@49.481,8.435","basf@@basf@49.481,8.435",basf,"basf@49.481,8.435",BASF,Germany,DE,49.481,8.435,baseline_primary,True,100.0,0.039,0.039,medium_high,source_backed_or_medium_high
R152-P001,152,T3,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",zhejiang_yuxin_textile_co_ltd,"zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","Zhejiang Yuxin Textile Co.,Ltd.",China,CN,30.5278,120.4306,baseline_primary_inferred_after_review,True,100.0,0.039,0.039,,unknown_or_legacy
R152-P001,152,T2,"T2:mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665","mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665",mgr_foamtex_ltd,"mgr_foamtex_ltd@51.7396,-0.9665",MGR Foamtex Ltd,United Kingdom,GB,51.739561,-0.966526,baseline_primary,True,100.0,0.039,0.039,high,source_backed_or_medium_high
R152-P001,152,T1,"T1:ach@@ach@46.5802,0.3404","ach@@ach@46.5802,0.3404",ach,"ach@46.5802,0.3404",ACH,France,FR,46.5802,0.3404,baseline_primary,True,100.0,0.039,0.039,high,source_backed_or_medium_high
R152-P001,152,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.039,0.039,high,source_backed_or_medium_high
R153-P001,153,T4,"T4:thales_cots_electronics_component_market_basket_tier4_raw_material@@thales_cots_electronics_component_market_basket_tier4_raw_material@43.5638842,1.3821146","thales_cots_electronics_component_market_basket_tier4_raw_material@@thales_cots_electronics_component_market_basket_tier4_raw_material@43.5638842,1.3821146",thales_cots_electronics_component_market_basket_tier4_raw_material,"thales_cots_electronics_component_market_basket_tier4_raw_material@43.5638842,1.3821146",Thales - COTS electronics component market basket,France,FR,43.5638842,1.3821146,baseline_primary_non_switchable_cots_placeholder,True,100.0,0.45,0.45,medium,unknown_or_legacy
R153-P001,153,T3,"T3:thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@43.5638842,1.3821146","thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@43.5638842,1.3821146",thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation,"thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@43.5638842,1.3821146",Thales - COTS electronics subassembly/PCB package,France,FR,43.5638842,1.3821146,baseline_primary_non_switchable_cots_placeholder,True,100.0,0.45,0.45,medium,unknown_or_legacy
R153-P001,153,T2,"T2:krohne@@krohne@51.1498,13.7978","krohne@@krohne@51.1498,13.7978",krohne,"krohne@51.1498,13.7978",Krohne,Germany,DE,51.1498261,13.7978466,baseline_primary,True,100.0,0.45,0.45,,unknown_or_legacy
R153-P001,153,T1,"T1:thales__tier1@@thales__tier1@43.5638842,1.3821146","thales__tier1@@thales__tier1@43.5638842,1.3821146",thales__tier1,"thales__tier1@43.5638842,1.3821146",Thales,France,FR,43.5638842,1.3821146,baseline_primary_assumed_program_supplier,True,100.0,0.45,0.45,,unknown_or_legacy
R153-P001,153,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.45,0.45,high,source_backed_or_medium_high
R154-P001,154,T4,"T4:arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912","arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912",arcelormittal_tier4_raw_material,"arcelormittal_tier4_raw_material@46.7897099,4.4493912",ArcelorMittal,"Le Creusot, France",FR,46.7897099,4.4493912,baseline_primary_assumed_steel_source_requires_certificate,True,100.0,0.024,0.024,medium_high,source_backed_or_medium_high
R154-P001,154,T3,"T3:thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304","thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",thyssenkrupp_materials_france_tier3_first_transformation,"thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",thyssenkrupp Materials France,France,FR,48.758488,1.925304,baseline_primary_assumed_steel_stockist_requires_certificate,True,100.0,0.024,0.024,high,source_backed_or_medium_high
R154-P001,154,T2,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",sumpar_internal_machining_forming_process_tier2_second_transformation,"sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",SUMPAR - internal machining/forming process,France,FR,49.3892868,1.2085766,baseline_primary_assumed_internalized_process,True,100.0,0.024,0.024,high,source_backed_or_medium_high
R154-P001,154,T1,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",sumpar_tier1,"sumpar_tier1@49.3892868,1.2085766",SUMPAR,France,FR,49.3892868,1.2085766,baseline_primary_lca_exact_supplier,True,100.0,0.024,0.024,high,source_backed_or_medium_high
R154-P001,154,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.024,0.024,high,source_backed_or_medium_high
R155-P001,155,T4,"T4:arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912","arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912",arcelormittal_tier4_raw_material,"arcelormittal_tier4_raw_material@46.7897099,4.4493912",ArcelorMittal,"Le Creusot, France",FR,46.7897099,4.4493912,baseline_primary_assumed_steel_source_requires_certificate,True,100.0,0.7096766,0.7096766,medium_high,source_backed_or_medium_high
R155-P001,155,T3,"T3:thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304","thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",thyssenkrupp_materials_france_tier3_first_transformation,"thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",thyssenkrupp Materials France,France,FR,48.758488,1.925304,baseline_primary_assumed_steel_stockist_requires_certificate,True,100.0,0.7096766,0.7096766,high,source_backed_or_medium_high
R155-P001,155,T2,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",sumpar_internal_machining_forming_process_tier2_second_transformation,"sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",SUMPAR - internal machining/forming process,France,FR,49.3892868,1.2085766,baseline_primary_assumed_internalized_process,True,100.0,0.7096766,0.7096766,high,source_backed_or_medium_high
R155-P001,155,T1,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",sumpar_tier1,"sumpar_tier1@49.3892868,1.2085766",SUMPAR,France,FR,49.3892868,1.2085766,baseline_primary_lca_exact_supplier,True,100.0,0.7096766,0.7096766,high,source_backed_or_medium_high
R155-P001,155,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.7096766,0.7096766,high,source_backed_or_medium_high
R158-P001,158,T4,"T4:basf@@basf@49.481,8.435","basf@@basf@49.481,8.435",basf,"basf@49.481,8.435",BASF,Germany,DE,49.481,8.435,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R158-P001,158,T3,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",zhejiang_yuxin_textile_co_ltd,"zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","Zhejiang Yuxin Textile Co.,Ltd.",China,CN,30.5278,120.4306,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R158-P001,158,T2,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",dupont_de_nemours,"dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R158-P001,158,T1,"T1:collins@@collins@43.2965,5.3716","collins@@collins@43.2965,5.3716",collins,"collins@43.2965,5.3716",COLLINS,France,FR,43.2964623,5.3715778,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R158-P001,158,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R159-P001,159,T4,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",mitsubishi_chemical,"mitsubishi_chemical@35.6812,139.7671",Mitsubishi Chemical,"Hiratsuka / Kanagawa, Japan",JP,35.356608,139.342723,baseline_primary,True,100.0,0.0,0.0,low,source_backed_or_medium_high
R159-P001,159,T3,"T3:toray_industries@@toray_industries@35.6866,139.7746","toray_industries@@toray_industries@35.6866,139.7746",toray_industries,"toray_industries@35.6866,139.7746",Toray Industries,"Nagoya / Aichi, Japan",JP,35.08880103081,136.90424935333,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R159-P001,159,T2,"T2:ensinger@@ensinger@48.501,8.8202","ensinger@@ensinger@48.501,8.8202",ensinger,"ensinger@48.501,8.8202",Ensinger,Germany,DE,48.5010122,8.8201999,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R159-P001,159,T1,"T1:jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275","jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",jamco_aircraft_interiors_niigata,"jamco_aircraft_interiors_niigata@38.0218,139.4275",JAMCO Aircraft Interiors - Niigata,Japan,JP,38.0218,139.4275,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R159-P001,159,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R160-P001,160,T4,"T4:basf@@basf@49.481,8.435","basf@@basf@49.481,8.435",basf,"basf@49.481,8.435",BASF,Germany,DE,49.481,8.435,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R160-P001,160,T3,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",zhejiang_yuxin_textile_co_ltd,"zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","Zhejiang Yuxin Textile Co.,Ltd.",China,CN,30.5278,120.4306,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R160-P001,160,T2,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",dupont_de_nemours,"dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R160-P001,160,T1,"T1:collins@@collins@43.2965,5.3716","collins@@collins@43.2965,5.3716",collins,"collins@43.2965,5.3716",COLLINS,France,FR,43.2964623,5.3715778,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R160-P001,160,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R161-P001,161,T4,"T4:aluminium_corporation_of_china_chalco@@aluminium_corporation_of_china_chalco@39.9042,116.4074","aluminium_corporation_of_china_chalco@@aluminium_corporation_of_china_chalco@39.9042,116.4074",aluminium_corporation_of_china_chalco,"aluminium_corporation_of_china_chalco@39.9042,116.4074",Aluminium Corporation of China / Chalco,"Xining / Qinghai, China",CN,36.7653535,101.7640249,baseline_primary,True,100.0,0.0,0.0,low,source_backed_or_medium_high
R161-P001,161,T3,"T3:euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449","euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449",euralliage_ile_de_france,"euralliage_ile_de_france@48.986,2.449",Euralliage Ile de France,France,FR,48.986,2.449,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R161-P001,161,T2,"T2:jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@@jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@38.0218,139.4275","jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@@jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@38.0218,139.4275",jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation,"jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@38.0218,139.4275",JAMCO Aircraft Interiors - Niigata - internal machining/forming process,Japan,JP,38.0218,139.4275,baseline_primary_assumed_internalized_process,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R161-P001,161,T1,"T1:jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275","jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",jamco_aircraft_interiors_niigata,"jamco_aircraft_interiors_niigata@38.0218,139.4275",JAMCO Aircraft Interiors - Niigata,Japan,JP,38.0218,139.4275,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R161-P001,161,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0,0.0,high,source_backed_or_medium_high
R162-P001,162,T4,"T4:basf@@basf@49.481,8.435","basf@@basf@49.481,8.435",basf,"basf@49.481,8.435",BASF,Germany,DE,49.481,8.435,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
R162-P001,162,T3,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",zhejiang_yuxin_textile_co_ltd,"zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","Zhejiang Yuxin Textile Co.,Ltd.",China,CN,30.5278,120.4306,baseline_primary,True,100.0,0.0,0.0,,unknown_or_legacy
R162-P001,162,T2,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",dupont_de_nemours,"dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,"Richmond, United States",US,37.4520437,-77.4335412,baseline_primary,True,100.0,0.0,0.0,medium_high,source_backed_or_medium_high
