site_uid,world_region,weather_profile,roles,supplier,country_code,lat,lon,month_index,climate_progress,warming_delta_c,hazard_intensification_factor,heatwave_factor,drought_factor,storm_factor,hurricane_factor,cold_factor,temp_c,humidity_pct,precip_mm,wind_ms,heat_index_c,heatwave,drought,storm_stress,hurricane,cold_stress,event_label
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,207,0.861925,1.8962,1.3793,1.6322,1.4636,1.295,1.3793,0.8736,25.6,92.81,315.5,17.67,29.43,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,208,0.866109,1.9054,1.3814,1.6357,1.4662,1.2967,1.3814,0.8729,27.07,91.35,167.86,7.44,30.78,0.0,0.0,0.7873,0.1184,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,209,0.870293,1.9146,1.3836,1.6393,1.4688,1.2983,1.3836,0.8721,29.28,80.33,105.98,5.62,32.1,0.0,0.0,0.1188,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,210,0.874477,1.9238,1.3857,1.6428,1.4714,1.3,1.3857,0.8714,31.56,70.88,60.17,5.13,33.63,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,211,0.878661,1.9331,1.3878,1.6463,1.474,1.3016,1.3878,0.8707,33.08,65.24,141.09,9.84,34.7,0.2217,0.0,0.5,0.2773,0.0,heatwave|storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,212,0.882845,1.9423,1.3899,1.6499,1.4766,1.3033,1.3899,0.87,33.18,64.64,353.9,21.23,34.75,0.2431,0.0,1.0,1.0,0.0,heatwave|storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,213,0.887029,1.9515,1.392,1.6534,1.4792,1.3049,1.392,0.8693,31.65,69.02,413.34,24.16,33.58,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,214,0.891213,1.9607,1.3942,1.657,1.4818,1.3066,1.3942,0.8686,28.88,77.06,473.07,29.35,31.45,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,215,0.895397,1.9699,1.3963,1.6605,1.4844,1.3082,1.3963,0.8679,25.73,78.1,88.8,6.01,28.38,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,216,0.899582,1.9791,1.3984,1.6641,1.487,1.3099,1.3984,0.8672,23.24,80.4,76.63,6.24,26.08,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,217,0.903766,1.9883,1.4006,1.6676,1.4896,1.3116,1.4006,0.8665,22.24,83.54,73.39,6.3,25.33,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,218,0.90795,1.9975,1.4027,1.6712,1.4922,1.3132,1.4027,0.8658,23.03,86.96,89.1,6.2,26.38,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,219,0.912134,2.0067,1.4048,1.6747,1.4948,1.3149,1.4048,0.8651,25.24,90.02,109.05,5.94,28.85,0.0,0.0,0.1539,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,220,0.916318,2.0159,1.407,1.6783,1.4974,1.3165,1.407,0.8643,28.04,92.16,128.9,5.54,31.82,0.0,0.0,0.3719,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,221,0.920502,2.0251,1.4091,1.6819,1.5,1.3182,1.4091,0.8636,30.41,84.51,284.76,17.67,33.57,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,222,0.924686,2.0343,1.4113,1.6854,1.5026,1.3199,1.4113,0.8629,31.54,77.67,59.36,4.48,34.15,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,223,0.92887,2.0435,1.4134,1.689,1.5053,1.3215,1.4134,0.8622,31.13,73.42,162.31,11.18,33.4,0.0,0.0,0.7412,0.3412,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,224,0.933054,2.0527,1.4155,1.6926,1.5079,1.3232,1.4155,0.8615,29.44,72.75,371.32,22.86,31.66,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,225,0.937238,2.0619,1.4177,1.6961,1.5105,1.3249,1.4177,0.8608,27.16,75.59,412.87,24.71,29.6,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,226,0.941423,2.0711,1.4198,1.6997,1.5131,1.3265,1.4198,0.8601,25.06,80.89,274.76,16.25,27.93,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,227,0.945607,2.0803,1.422,1.7033,1.5157,1.3282,1.422,0.8593,23.76,78.41,88.8,6.26,26.44,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,228,0.949791,2.0895,1.4241,1.7069,1.5184,1.3299,1.4241,0.8586,23.49,77.13,268.22,19.02,26.06,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,229,0.953975,2.0987,1.4263,1.7104,1.521,1.3315,1.4263,0.8579,24.11,77.29,111.84,6.17,26.69,0.0,0.0,0.1868,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,230,0.958159,2.1079,1.4284,1.714,1.5236,1.3332,1.4284,0.8572,25.24,78.86,137.91,5.88,27.95,0.0,0.0,0.4767,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,231,0.962343,2.1172,1.4306,1.7176,1.5263,1.3349,1.4306,0.8565,26.51,81.55,150.82,5.46,29.44,0.0,0.0,0.621,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,232,0.966527,2.1264,1.4327,1.7212,1.5289,1.3366,1.4327,0.8558,27.66,84.87,147.12,4.95,30.85,0.0,0.0,0.5805,0.0,0.0,storm
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,233,0.970711,2.1356,1.4349,1.7248,1.5315,1.3382,1.4349,0.855,28.61,79.62,91.89,4.38,31.38,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,234,0.974895,2.1448,1.437,1.7284,1.5342,1.3399,1.437,0.8543,29.39,76.08,24.24,5.2,31.88,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,235,0.979079,2.154,1.4392,1.732,1.5368,1.3416,1.4392,0.8536,30.01,75.44,307.16,25.46,32.45,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,236,0.983264,2.1632,1.4413,1.7356,1.5394,1.3433,1.4413,0.8529,30.36,78.02,343.43,24.25,33.0,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,237,0.987448,2.1724,1.4435,1.7392,1.5421,1.345,1.4435,0.8522,30.26,83.17,394.23,25.1,33.31,0.0,0.0,1.0,1.0,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,238,0.991632,2.1816,1.4457,1.7428,1.5447,1.3466,1.4457,0.8514,29.54,89.4,247.46,14.98,33.09,0.0,0.0,1.0,0.8912,0.0,storm|hurricane
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,239,0.995816,2.1908,1.4478,1.7464,1.5474,1.3483,1.4478,0.8507,28.23,86.22,88.8,6.29,31.53,0.0,0.0,0.0,0.0,0.0,none
"schroth_safety_products@@schroth_safety_products@26.18,-80.19",North America,tropical_cyclone,T2,SCHROTH Safety Products,US,26.18,-80.19,240,1.0,2.2,1.45,1.75,1.55,1.35,1.45,0.85,26.63,82.81,88.8,6.13,29.66,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.81,67.33,64.11,6.04,-1.81,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,2,0.004184,0.0092,1.0008,1.0014,1.001,1.0006,1.0008,0.9997,0.86,63.92,72.91,5.72,0.86,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,3,0.008368,0.0184,1.0018,1.0031,1.0022,1.0014,1.0018,0.9994,6.45,60.74,100.98,8.85,6.45,0.0,0.0,0.0499,0.0,0.0,storm
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,4,0.012552,0.0276,1.0029,1.0049,1.0036,1.0023,1.0029,0.999,13.24,58.35,60.18,5.77,13.24,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,5,0.016736,0.0368,1.0041,1.0068,1.005,1.0032,1.0041,0.9986,19.29,50.2,28.74,4.32,19.29,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,6,0.020921,0.046,1.0053,1.0088,1.0064,1.0041,1.0053,0.9982,23.05,45.35,22.43,4.88,23.08,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,7,0.025105,0.0552,1.0065,1.0108,1.0079,1.0051,1.0065,0.9978,23.72,45.16,20.1,5.4,23.73,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,8,0.029289,0.0644,1.0078,1.0129,1.0095,1.006,1.0078,0.9974,21.38,49.8,22.39,5.82,21.38,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,9,0.033473,0.0736,1.009,1.0151,1.0111,1.007,1.009,0.997,16.88,58.29,28.69,6.1,16.88,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,10,0.037657,0.0828,1.0104,1.0173,1.0127,1.0081,1.0104,0.9965,11.46,68.64,76.1,10.12,11.46,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,11,0.041841,0.0921,1.0117,1.0195,1.0143,1.0091,1.0117,0.9961,6.2,71.33,45.75,6.64,6.2,0.0,0.0,0.0,0.0,0.0171,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,12,0.046025,0.1013,1.0131,1.0218,1.016,1.0102,1.0131,0.9956,3.11,72.88,60.43,6.0,3.11,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,13,0.050209,0.1105,1.0144,1.024,1.0176,1.0112,1.0144,0.9952,2.06,73.03,71.21,5.65,2.06,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,14,0.054393,0.1197,1.0158,1.0264,1.0193,1.0123,1.0158,0.9947,3.58,71.74,58.18,5.19,3.58,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,15,0.058577,0.1289,1.0172,1.0287,1.0211,1.0134,1.0172,0.9943,7.37,69.25,34.34,4.64,7.37,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,16,0.062762,0.1381,1.0186,1.0311,1.0228,1.0145,1.0186,0.9938,12.68,66.02,14.93,4.41,12.68,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,17,0.066946,0.1473,1.0201,1.0335,1.0245,1.0156,1.0201,0.9933,18.36,55.55,42.62,9.07,18.36,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,18,0.07113,0.1565,1.0215,1.0359,1.0263,1.0167,1.0215,0.9928,23.07,47.43,15.3,5.48,23.27,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,19,0.075314,0.1657,1.023,1.0383,1.0281,1.0179,1.023,0.9923,25.59,43.58,19.75,5.87,25.59,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,20,0.079498,0.1749,1.0245,1.0408,1.0299,1.019,1.0245,0.9918,25.1,44.87,22.08,6.14,25.1,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,21,0.083682,0.1841,1.026,1.0433,1.0317,1.0202,1.026,0.9913,21.51,50.92,28.51,6.24,21.51,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,22,0.087866,0.1933,1.0275,1.0458,1.0336,1.0214,1.0275,0.9908,15.6,60.17,37.34,6.17,15.6,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,23,0.09205,0.2025,1.029,1.0483,1.0354,1.0225,1.029,0.9903,7.69,63.24,43.46,6.83,7.69,0.0,0.0,0.0,0.0,0.0715,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,24,0.096234,0.2117,1.0305,1.0508,1.0373,1.0237,1.0305,0.9898,3.18,66.65,101.82,9.84,3.18,0.0,0.0,0.0582,0.0,0.005,storm|cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,25,0.100418,0.2209,1.032,1.0534,1.0391,1.0249,1.032,0.9893,0.45,69.79,71.21,5.1,0.45,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,26,0.104603,0.2301,1.0335,1.0559,1.041,1.0261,1.0335,0.9888,1.4,72.08,72.91,4.55,1.4,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,27,0.108787,0.2393,1.0351,1.0585,1.0429,1.0273,1.0351,0.9883,5.98,73.11,65.08,4.51,5.98,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,28,0.112971,0.2485,1.0367,1.0611,1.0448,1.0285,1.0367,0.9878,12.89,72.69,49.81,5.06,12.89,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,29,0.117155,0.2577,1.0382,1.0637,1.0467,1.0297,1.0382,0.9873,20.07,63.76,28.39,5.55,20.07,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,30,0.121339,0.2669,1.0398,1.0663,1.0486,1.031,1.0398,0.9867,25.33,55.68,21.81,5.93,26.18,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,31,0.125523,0.2762,1.0414,1.069,1.0506,1.0322,1.0414,0.9862,27.02,50.38,44.86,10.35,27.45,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,32,0.129707,0.2854,1.043,1.0716,1.0525,1.0334,1.043,0.9857,24.61,49.0,0.0,6.24,24.93,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,33,0.133891,0.2946,1.0446,1.0743,1.0545,1.0347,1.0446,0.9851,18.82,51.63,0.0,6.15,18.82,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,34,0.138075,0.3038,1.0462,1.0769,1.0564,1.0359,1.0462,0.9846,11.39,57.35,10.22,5.9,11.39,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,35,0.142259,0.313,1.0478,1.0796,1.0584,1.0372,1.0478,0.9841,2.84,57.32,36.88,6.72,2.84,0.0,0.0,0.0,0.0,0.0977,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,36,0.146444,0.3222,1.0494,1.0823,1.0604,1.0384,1.0494,0.9835,-2.02,58.72,60.43,6.54,-2.02,0.0,0.0,0.0,0.0,0.1228,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,37,0.150628,0.3314,1.051,1.085,1.0624,1.0397,1.051,0.983,-0.81,61.28,75.13,4.85,-0.81,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,38,0.154812,0.3406,1.0527,1.0878,1.0644,1.041,1.0527,0.9824,1.9,64.56,112.53,8.67,1.9,0.0,0.0,0.1521,0.0,0.0,storm
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,39,0.158996,0.3498,1.0543,1.0905,1.0664,1.0422,1.0543,0.9819,7.21,67.94,65.08,5.15,7.21,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,40,0.16318,0.359,1.0559,1.0932,1.0684,1.0435,1.0559,0.9814,13.51,70.81,49.81,5.62,13.51,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,41,0.167364,0.3682,1.0576,1.096,1.0704,1.0448,1.0576,0.9808,19.1,65.44,28.18,5.98,19.1,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,42,0.171548,0.3774,1.0593,1.0988,1.0724,1.0461,1.0593,0.9802,22.63,60.62,21.45,6.19,23.88,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,43,0.175732,0.3866,1.0609,1.1015,1.0745,1.0474,1.0609,0.9797,23.4,57.7,18.96,6.24,24.42,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,44,0.179916,0.3958,1.0626,1.1043,1.0765,1.0487,1.0626,0.9791,21.44,57.37,33.66,7.38,21.44,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,45,0.1841,0.405,1.0643,1.1071,1.0786,1.05,1.0643,0.9786,17.38,59.54,65.15,9.67,17.38,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,46,0.188285,0.4142,1.066,1.1099,1.0806,1.0513,1.066,0.978,12.26,63.37,37.34,5.43,12.26,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,47,0.192469,0.4234,1.0676,1.1127,1.0827,1.0526,1.0676,0.9775,5.72,60.28,43.46,6.07,5.72,0.0,0.0,0.0,0.0,0.0921,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,48,0.196653,0.4326,1.0693,1.1156,1.0847,1.0539,1.0693,0.9769,0.41,58.07,43.93,6.7,0.41,0.0,0.0,0.0,0.0,0.1877,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,49,0.200837,0.4418,1.071,1.1184,1.0868,1.0553,1.071,0.9763,-0.48,57.16,38.1,6.59,-0.48,0.0,0.0,0.0,0.0,0.1508,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,50,0.205021,0.451,1.0727,1.1212,1.0889,1.0566,1.0727,0.9758,3.2,57.7,35.86,5.24,3.2,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,51,0.209205,0.4603,1.0745,1.1241,1.091,1.0579,1.0745,0.9752,6.86,59.59,57.21,7.75,6.86,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,52,0.213389,0.4695,1.0762,1.1269,1.0931,1.0592,1.0762,0.9746,12.36,62.5,76.8,9.48,12.36,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,53,0.217573,0.4787,1.0779,1.1298,1.0952,1.0606,1.0779,0.974,18.47,58.6,27.97,6.21,18.47,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,54,0.221757,0.4879,1.0796,1.1327,1.0973,1.0619,1.0796,0.9735,23.67,56.51,21.09,6.23,24.59,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,55,0.225941,0.4971,1.0813,1.1356,1.0994,1.0633,1.0813,0.9729,26.48,57.07,18.54,6.08,27.45,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,56,0.230126,0.5063,1.0831,1.1385,1.1015,1.0646,1.0831,0.9723,25.98,60.35,21.02,5.78,27.21,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,57,0.23431,0.5155,1.0848,1.1414,1.1037,1.066,1.0848,0.9717,22.09,65.6,27.9,5.35,23.74,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,58,0.238494,0.5247,1.0866,1.1443,1.1058,1.0673,1.0866,0.9711,15.74,71.41,63.9,7.61,15.74,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,59,0.242678,0.5339,1.0883,1.1472,1.1079,1.0687,1.0883,0.9706,7.71,68.76,71.86,7.94,7.71,0.0,0.0,0.0,0.0,0.0562,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,60,0.246862,0.5431,1.0901,1.1501,1.1101,1.07,1.0901,0.97,-0.29,65.46,60.43,7.19,-0.29,0.0,0.0,0.0,0.0,0.1903,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,61,0.251046,0.5523,1.0918,1.153,1.1122,1.0714,1.0918,0.9694,-4.16,62.1,71.21,8.67,-4.16,0.0,0.0,0.0,0.0,0.2766,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,62,0.25523,0.5615,1.0936,1.156,1.1144,1.0728,1.0936,0.9688,0.52,59.29,72.91,6.72,0.52,0.0,0.0,0.0,0.0,0.0763,cold
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,63,0.259414,0.5707,1.0953,1.1589,1.1165,1.0742,1.0953,0.9682,6.87,57.55,65.08,6.06,6.87,0.0,0.0,0.0,0.0,0.0,none
"sika@@sika@40.6998,-73.9244",North America,continental_cold,T2,Sika,US,40.6997868,-73.9244291,64,0.263598,0.5799,1.0971,1.1619,1.1187,1.0755,1.0971,0.9676,14.04,57.2,49.81,6.22,14.04,0.0,0.0,0.0,0.0,0.0,none
