flow_uid,edge,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,from_region,to_region,route_region,distance_km,allocated_mass_kg,allocated_kg_km,month_index,climate_progress,warming_delta_c,maritime_hazard_intensification_factor,maritime_storm_factor,maritime_hurricane_factor,maritime_cold_factor,maritime_storm,maritime_hurricane,maritime_cold,maritime_monsoon,maritime_risk_index,delay_multiplier,capacity_multiplier
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,19,0.075314,0.1657,1.016,1.0179,1.023,1.0051,0.821,0.0,0.0,0.0,0.821,1.2299,0.8933
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,20,0.079498,0.1749,1.017,1.019,1.0245,1.0054,0.5741,0.0,0.0,0.0,0.5741,1.1607,0.9254
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,21,0.083682,0.1841,1.018,1.0202,1.026,1.0058,0.0906,0.1395,0.0,0.0,0.1395,1.1021,0.9575
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,22,0.087866,0.1933,1.0191,1.0214,1.0275,1.0061,0.1439,0.2213,0.0,0.0,0.2213,1.162,0.9326
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,23,0.09205,0.2025,1.0201,1.0225,1.029,1.0064,0.1421,0.1694,0.1142,0.0,0.1694,1.1581,0.9351
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,24,0.096234,0.2117,1.0212,1.0237,1.0305,1.0068,0.1753,0.0648,0.4757,0.0,0.4757,1.1894,0.9249
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,25,0.100418,0.2209,1.0222,1.0249,1.032,1.0071,0.1953,0.0,0.6976,0.0,0.6976,1.2082,0.9188
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,26,0.104603,0.2301,1.0233,1.0261,1.0335,1.0075,0.0709,0.0,0.2004,0.0,0.2004,1.0639,0.9748
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,27,0.108787,0.2393,1.0244,1.0273,1.0351,1.0078,0.7007,0.0,0.0,0.0,0.7007,1.1962,0.9089
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,28,0.112971,0.2485,1.0255,1.0285,1.0367,1.0081,0.7859,0.0,0.0,0.0,0.7859,1.2201,0.8978
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,29,0.117155,0.2577,1.0265,1.0297,1.0382,1.0085,0.2241,0.0,0.0,0.0,0.2241,1.0627,0.9709
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,30,0.121339,0.2669,1.0276,1.031,1.0398,1.0088,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,31,0.125523,0.2762,1.0287,1.0322,1.0414,1.0092,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,32,0.129707,0.2854,1.0298,1.0334,1.043,1.0095,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,33,0.133891,0.2946,1.0309,1.0347,1.0446,1.0099,0.0476,0.0733,0.0,0.0,0.0733,1.0536,0.9777
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,34,0.138075,0.3038,1.0321,1.0359,1.0462,1.0103,0.1272,0.1956,0.0,0.0,0.1956,1.1432,0.9404
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,35,0.142259,0.313,1.0332,1.0372,1.0478,1.0106,0.6037,0.1724,0.2313,0.0,0.6037,1.3147,0.8651
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,36,0.146444,0.3222,1.0343,1.0384,1.0494,1.011,0.9419,0.0758,0.1912,0.0,0.9419,1.3475,0.8456
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,37,0.150628,0.3314,1.0354,1.0397,1.051,1.0113,0.575,0.0,0.0,0.0,0.575,1.161,0.9252
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,38,0.154812,0.3406,1.0366,1.041,1.0527,1.0117,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,39,0.158996,0.3498,1.0377,1.0422,1.0543,1.0121,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,40,0.16318,0.359,1.0389,1.0435,1.0559,1.0124,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,41,0.167364,0.3682,1.04,1.0448,1.0576,1.0128,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,42,0.171548,0.3774,1.0412,1.0461,1.0593,1.0132,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,43,0.175732,0.3866,1.0423,1.0474,1.0609,1.0135,0.0317,0.0,0.0,0.0,0.0317,1.0089,0.9959
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,44,0.179916,0.3958,1.0435,1.0487,1.0626,1.0139,0.7231,0.0,0.0,0.0,0.7231,1.2025,0.906
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,45,0.1841,0.405,1.0446,1.05,1.0643,1.0143,0.7973,0.0,0.0,0.0,0.7973,1.2232,0.8964
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,46,0.188285,0.4142,1.0458,1.0513,1.066,1.0147,0.318,0.1607,0.0,0.0,0.318,1.1774,0.9233
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,47,0.192469,0.4234,1.047,1.0526,1.0676,1.015,0.1097,0.1688,0.0,0.0,0.1688,1.1235,0.9486
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,48,0.196653,0.4326,1.0482,1.0539,1.0693,1.0154,0.0547,0.0841,0.0,0.0,0.0841,1.0616,0.9744
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,49,0.200837,0.4418,1.0493,1.0553,1.071,1.0158,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,50,0.205021,0.451,1.0505,1.0566,1.0727,1.0162,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,51,0.209205,0.4603,1.0517,1.0579,1.0745,1.0165,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,52,0.213389,0.4695,1.0529,1.0592,1.0762,1.0169,0.4491,0.0,0.0,0.0,0.4491,1.1258,0.9416
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,53,0.217573,0.4787,1.0541,1.0606,1.0779,1.0173,0.8584,0.0,0.0,0.0,0.8584,1.2404,0.8884
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,54,0.221757,0.4879,1.0553,1.0619,1.0796,1.0177,0.5762,0.0,0.0,0.0,0.5762,1.1613,0.9251
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,55,0.225941,0.4971,1.0565,1.0633,1.0813,1.0181,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,56,0.230126,0.5063,1.0577,1.0646,1.0831,1.0185,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,57,0.23431,0.5155,1.0589,1.066,1.0848,1.0188,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,58,0.238494,0.5247,1.0601,1.0673,1.0866,1.0192,0.0761,0.1171,0.0,0.0,0.1171,1.0857,0.9643
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,59,0.242678,0.5339,1.0613,1.0687,1.0883,1.0196,0.103,0.1584,0.0,0.0,0.1584,1.116,0.9518
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,60,0.246862,0.5431,1.0625,1.07,1.0901,1.02,0.1075,0.0895,0.0,0.0,0.1075,1.0793,0.9663
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,61,0.251046,0.5523,1.0638,1.0714,1.0918,1.0204,0.7466,0.0,0.0,0.0,0.7466,1.209,0.9029
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,62,0.25523,0.5615,1.065,1.0728,1.0936,1.0208,0.8092,0.0,0.0,0.0,0.8092,1.2266,0.8948
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,63,0.259414,0.5707,1.0662,1.0742,1.0953,1.0212,0.24,0.0,0.1344,0.0,0.24,1.0968,0.9581
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,64,0.263598,0.5799,1.0674,1.0755,1.0971,1.0216,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,65,0.267782,0.5891,1.0687,1.0769,1.0989,1.022,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,66,0.271967,0.5983,1.0699,1.0783,1.1007,1.0224,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,67,0.276151,0.6075,1.0711,1.0797,1.1025,1.0228,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,68,0.280335,0.6167,1.0724,1.0811,1.1042,1.0232,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,69,0.284519,0.6259,1.0736,1.0825,1.106,1.0236,0.4722,0.0,0.0,0.0,0.4722,1.1322,0.9386
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,70,0.288703,0.6351,1.0749,1.0839,1.1078,1.024,0.921,0.0654,0.0,0.0,0.921,1.2938,0.8659
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,71,0.292887,0.6444,1.0761,1.0853,1.1096,1.0244,0.6691,0.1413,0.0,0.0,0.6691,1.2651,0.8819
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,72,0.297071,0.6536,1.0774,1.0867,1.1114,1.0248,0.0596,0.0916,0.0,0.0,0.0916,1.0671,0.9721
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,73,0.301255,0.6628,1.0786,1.0881,1.1132,1.0252,0.1171,0.0,0.4182,0.0,0.4182,1.1248,0.9513
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,74,0.305439,0.672,1.0799,1.0895,1.115,1.0256,0.1398,0.0,0.4993,0.0,0.4993,1.149,0.9419
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,75,0.309623,0.6812,1.0812,1.0909,1.1169,1.026,0.0632,0.0,0.2257,0.0,0.2257,1.0673,0.9737
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,76,0.313808,0.6904,1.0824,1.0923,1.1187,1.0264,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,77,0.317992,0.6996,1.0837,1.0937,1.1205,1.0268,0.0675,0.0,0.0,0.0,0.0675,1.0189,0.9912
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,78,0.322176,0.7088,1.0849,1.0951,1.1223,1.0272,0.7708,0.0,0.0,0.0,0.7708,1.2158,0.8998
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,79,0.32636,0.718,1.0862,1.0966,1.1242,1.0276,0.8214,0.0,0.0,0.0,0.8214,1.23,0.8932
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,80,0.330544,0.7272,1.0875,1.098,1.126,1.028,0.1906,0.0,0.0,0.0,0.1906,1.0534,0.9752
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,81,0.334728,0.7364,1.0888,1.0994,1.1278,1.0284,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,82,0.338912,0.7456,1.09,1.1008,1.1297,1.0288,0.0043,0.0067,0.0,0.0,0.0067,1.0049,0.998
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,83,0.343096,0.7548,1.0913,1.1023,1.1315,1.0292,0.1168,0.1175,0.1444,0.0,0.1444,1.1291,0.9474
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,84,0.34728,0.764,1.0926,1.1037,1.1334,1.0296,0.1997,0.0902,0.5036,0.0,0.5036,1.2163,0.9139
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,85,0.351464,0.7732,1.0939,1.1052,1.1352,1.03,0.1882,0.0,0.6722,0.0,0.6722,1.2006,0.9218
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,86,0.355649,0.7824,1.0952,1.1066,1.1371,1.0305,0.5363,0.0,0.1432,0.0,0.5363,1.1817,0.9188
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,87,0.359833,0.7916,1.0965,1.108,1.1389,1.0309,0.899,0.0,0.0,0.0,0.899,1.2517,0.8831
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,88,0.364017,0.8008,1.0978,1.1095,1.1408,1.0313,0.5781,0.0,0.0,0.0,0.5781,1.1619,0.9248
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,89,0.368201,0.81,1.099,1.1109,1.1426,1.0317,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,90,0.372385,0.8192,1.1003,1.1124,1.1445,1.0321,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,91,0.376569,0.8285,1.1016,1.1138,1.1464,1.0325,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,92,0.380753,0.8377,1.1029,1.1153,1.1482,1.0329,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,93,0.384937,0.8469,1.1042,1.1168,1.1501,1.0334,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,94,0.389121,0.8561,1.1055,1.1182,1.152,1.0338,0.0864,0.0,0.0,0.0,0.0864,1.0242,0.9888
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,95,0.393305,0.8653,1.1069,1.1197,1.1539,1.0342,0.9148,0.0873,0.2223,0.0,0.9148,1.3531,0.8441
fc087e851f86b958,T2->T1,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","collins@@collins@43.2965,5.3716",DuPont de Nemours,COLLINS,US,FR,North America,Europe,North Atlantic,6749.5,0.0,0.0,96,0.39749,0.8745,1.1082,1.1211,1.1558,1.0346,0.9263,0.0852,0.1331,0.0,0.9263,1.3355,0.8502
