record_index,system,component,container,supplier,role_hint,fix_id,site_name,before_location,before_lat,before_lon,after_location,after_lat,after_lon,confidence,source_url,simulation_action
,Ceinture de sécurité,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ceinture de sécurité,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Support clamps,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Support clamps,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ens. Stowage latéral,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Stowage latéral,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ens. Palette optimisée,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Palette optimisée,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ensemble porte,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ensemble porte,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ens. Tablette cocktail,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette cocktail,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ens. Tablette repas,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette repas,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ens. Têtière,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Têtière,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Stowage assemblé avec porte,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Stowage assemblé avec porte,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Structure fixe,acier,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ens. Structure fixe,acier,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Structure fixe,acier,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Structure fixe,acier,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ens. Structure fixe,acier,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ens. Structure fixe,Alu,suppliers,Aluminium Corporation of China / Chalco,tier4_raw_material,SITE_CHALCO_QINGHAI,Chalco Qinghai Branch / Beichuan Industrial Park,China,39.9042,116.4074,"Xining, China",36.7653535,101.7640249,medium,https://www.chalco.com/en/sctxen/cpzsen/202012/t20201215_66289.html,Replace Beijing fallback with Qinghai smelter candidate; keep allocation validation required.
,Ens. Structure fixe,Alu,suppliers,Hindalco Industries,tier4_raw_material,SITE_HINDALCO_RENUKOOT,Hindalco Renukoot,India,19.076,72.8777,"Renukoot, India",24.2236632,83.0306552,high,https://www.hindalco.com/about-us/manufacturing/renukoot,Replace Mumbai corporate fallback with Renukoot aluminium plant.
,Ens. Structure fixe,Alu,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Structure fixe,caoutchouc,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Palette optimisée,Polychloroprene,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Powerbox,powerbox,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Coque,Résine BR623 - composite,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette repas,Silicone50 shore,suppliers,Shin-Etsu Silicones,tier3_first_transformation,SITE_SHINETSU_GUNMA_ISOBE,Shin-Etsu Chemical Gunma Complex Isobe Plant,"Tokyo, Japan",35.6812,139.7671,"Annaka, Japan",36.2983921,138.8497966,medium_high,https://www.shinetsu.co.jp/en/company/network/plant/,Replace Tokyo HQ/city fallback with Gunma silicone plant area.
,Ens. Tablette repas,Silicone50 shore,suppliers,Silicone Engineering,tier2_second_transformation,SITE_SILICONE_ENGINEERING_BLACKBURN,Silicone Engineering Blackburn,"Blackburn, United Kingdom",53.7486,-2.4875,"Blackburn, United Kingdom",53.7559111,-2.4483932,medium_high,https://ukgsassociation.co.uk/member/silicone-engineering-ltd/,Replace Blackburn city point with Blakewater Road/Greenbank Business Park area.
,Remote extender unit,télécommande,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Coussin têtière,tissu,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Coussin têtière,tissu,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Coussin assise,tissu,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Coussin assise,tissu,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens.coussin dossier version têtière,tissu,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens.coussin dossier version têtière,tissu,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Coussin dossier,tissu,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Coussin dossier,tissu,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Tablette cocktail,tissu,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Tablette cocktail,tissu,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Têtière,tissu,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Têtière,tissu,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Structure fixe,inox,suppliers,ArcelorMittal,tier4_raw_material,SITE_ARCELORMITTAL_INDUSTEEL,ArcelorMittal Industeel Le Creusot,Luxembourg,49.6116,6.1319,"Le Creusot / Torcy, France",46.7897099,4.4493912,medium,https://industeel.arcelormittal.com/legal-mentions/,Use Industeel Le Creusot as special-steel scenario candidate; certificate required before hard allocation.
,Ens. Structure fixe,inox,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Structure fixe,inox,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Structure fixe,inox,suppliers,Nucor Corp,tier4_raw_material,SITE_NUCOR_BERKELEY,Nucor Steel Berkeley,United States,35.2271,-80.8431,"Huger, United States",33.007,-79.879,medium_high,https://enviro.epa.gov/triexplorer/release_fac_profile?TRI=29450NCRST1455H,Replace Charlotte HQ fallback with Nucor Berkeley mill candidate.
,Ens. Structure fixe,inox,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Ens. Structure fixe,nylon,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Structure fixe,nylon,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_NAGOYA_NYLON,Toray Nagoya Plant,Japan,35.6866,139.7746,"Nagoya, Japan",35.0891705,136.8965363,high_for_nylon_only,https://www.toray.com/sustainability/activity/environment/data.html,Use Nagoya for Toray nylon records only; keep generic textile/composite Toray records unchanged unless grade is known.
,Coussin têtière,velcro,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Coussin têtière,velcro,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens.coussin dossier version têtière,velcro,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens.coussin dossier version têtière,velcro,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Coussin dossier,velcro,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Coussin dossier,velcro,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Manchette équipée,velcro,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Manchette équipée,velcro,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Coussin ottoman,velours,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Coussin têtière,velours,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Coussin assise,velours,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens.coussin dossier version têtière,velours,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Coussin dossier,velours,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Structure porte,velcro,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Ens. Structure porte,velcro,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Habillage sous fauteuil,velours,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Ens. Structure porte,Z10CNT18,suppliers,China Baowu / Baosteel,tier4_raw_material,SITE_BAOSTEEL_BAOSHAN,Baosteel Baoshan / Fujin Road site,China,31.2304,121.4737,"Shanghai, China",31.4114498,121.4557873,medium,https://craft.co/baosteel/locations,Use Baoshan/Fujin Road as China steel mill candidate; require certificate for active allocation.
,Ens. Structure porte,Z10CNT18,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Ens. Structure porte,Z10CNT18,suppliers,Aubert & Duval,tier3_first_transformation,SITE_AUBERT_ANCIZES,Aubert & Duval Les Ancizes,France,45.7772,3.087,"Les Ancizes-Comps, France",45.9235016,2.8415731,high,https://www.space-aero.org/en/member/aubert-duval-les-ancizes/,Replace Aubiere/Clermont fallback with Les Ancizes metallurgical site.
,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
